,width,height,loss
0,19.564122172444943,14.106437085341538,-16.55279331930894
1,18.44135000567634,14.191946489022023,-15.404506551028462
2,18.113497738669547,14.022091871739992,-15.113009687872571
3,19.0116855480699,12.958516883777875,-14.926998466694153
4,17.907711572631012,14.096328470944824,-14.898432398316446
5,18.018148697626966,14.467409142559294,-14.799677391078953
6,18.12744207804244,13.026399690700472,-14.179544515774305
7,16.40229524140136,14.186845412321892,-13.367384033295624
8,17.389889385366832,15.199703223026857,-12.950601562025804
9,14.960971260480523,14.60695998104662,-11.592570841888412
10,19.515223802418742,16.239053139218125,-11.501864842176198
11,14.176361998158676,13.375484817349463,-10.78634278479764
12,13.30528408619362,13.578034524986066,-10.127229224089882
13,12.511186421685647,13.890253003005151,-9.49914201833626
14,12.378847959635516,13.916130052912624,-9.371813791611077
15,12.282589540786278,13.845879112503939,-9.258836292823704
16,12.881837956880904,13.101679696261371,-9.074858588771841
17,12.233761465974974,13.315385970325082,-8.765065096347243
18,16.126825248648885,11.883782888480553,-8.648450385561173
19,13.185630562604358,15.278022451615215,-8.552289175771794
20,12.587102713000991,15.087937123917158,-8.403495527403855
21,12.998787469602117,15.31466722049836,-8.270437568949237
22,10.791013099719525,13.75611198570894,-7.731531736204687
23,14.00147522716308,15.842382925514872,-7.60710038293434
24,15.651257627544226,16.2583855493123,-7.5509523382016015
25,11.699725756958415,12.891563897074391,-7.471095162689505
26,15.859873606444904,16.37528221904484,-7.2179079863343185
27,10.253586767390216,14.42615747595491,-7.071976573077956
28,10.979729683081183,13.025239867678813,-7.029572367518367
29,10.729836137311539,13.15688208220663,-7.018988314007312
30,10.533193092074164,13.177237390570147,-6.856254780598342
31,14.914034541082172,11.739408171305447,-6.80375912512159
32,13.617393417441574,11.930101926436619,-6.332915382500178
33,13.295381349923048,16.137347874546705,-5.727125413093729
34,10.981047320258286,15.792239974241015,-4.768923194990851
35,12.760278157630902,11.68734060835341,-4.4118846958597215
36,8.165160722842474,14.933286872906114,-4.2941363357036
37,19.1835153621291,10.42902779449588,-3.4316728696461425
38,14.752503482720252,11.111565275275515,-3.409448323726041
39,9.695829032076947,12.150224756561197,-3.274160580837865
40,13.708446744401328,16.728932045427833,-3.2613766358383947
41,9.699012558355264,15.871766013851918,-3.195504547744166
42,9.982145485215664,12.036215535405214,-3.125696061831833
43,12.045795863628594,11.431990888509642,-2.451125066931096
44,7.286839125252573,15.523302809277112,-1.9663876765010315
45,11.322122355749118,11.39042767646845,-1.5122546440072648
46,4.947981466077179,14.684390367773082,-1.4795912905766049
47,14.441584080332984,17.158828231612112,-1.463388283503278
48,4.776818734130664,13.129563566338739,-1.0191591490857288
49,6.913276166996425,15.943073573307446,-0.13774125571065854
50,10.457562852972444,11.159426195971214,0.6112966831621218
51,15.213022104027422,17.685321371846047,1.3685715097578104
52,13.302272293335903,17.620984583888507,2.8092570634223217
53,13.104933652926233,17.693088181917854,3.5339666664950915
54,19.2694145934256,9.486620797991076,4.101177227701108
55,17.056251265046733,18.284225798425588,4.298339426848634
56,13.558717464791055,18.18456788685742,6.9518909349273095
57,14.234401577588272,9.727581995990603,7.0191540233953695
58,14.81294410794413,18.396743413625853,7.518408537318183
59,10.18653870109917,10.13817751921166,7.727134172023043
60,19.99140797431026,19.003702036840245,8.04562609916896
61,15.101582414036685,9.464886077527963,8.465675875763026
62,16.58736702119878,18.903900102616063,10.460869195239056
63,11.855339166620965,9.582988373469632,10.65465254228348
64,4.902258129245868,10.368934588042057,11.282377896671438
65,13.206629184245905,9.307123534221013,11.816460338816368
66,10.63376650536957,9.409308031912428,13.44068624049418
67,12.44555299197776,9.110345951785485,14.463163719242836
68,14.269432640531713,19.08989300682103,14.637578180353904
69,10.92028761486418,9.231915123271527,14.8143457768226
70,11.199171710322501,9.171992994361425,15.11047993617266
71,10.184009880602726,18.833812779653115,16.181736108135052
72,9.099140998568966,18.779949133228136,16.748772717679447
73,16.69731038949184,19.532636820916025,16.912759802663945
74,7.258533574521254,18.751541053194295,18.318608805669488
75,11.220182303243874,8.690429645132795,19.97135505004078
76,15.809003634126558,8.189574997261143,20.95203507832629
77,12.018001775765612,19.54706283535665,21.751904323629326
78,6.359122169343716,8.773233643089355,23.959964380389252
79,10.379115510925203,19.613643218643283,24.133874675294514
80,19.127632377602342,20.36106923928119,24.335569489327025
81,4.142344224697579,19.290832291485565,26.850562111928806
82,10.261436289618123,19.956831466781907,28.22240483402496
83,10.546846139769631,20.26739064627731,31.733339373274685
84,9.004543880389456,7.819014567196916,32.20003704013447
85,18.384573479010434,7.035811895908584,33.11534247015796
86,10.143423413064534,7.637646583988569,33.336117577167805
87,8.597808041741496,20.315360491838675,34.28597010013532
88,19.21406347532172,6.742478480344481,36.45755513294124
89,0.16330050889878045,7.717000992997128,36.63937703089785
90,15.01564292686776,6.945206549626535,37.75446770056458
91,15.708132670424439,6.755822752652596,39.769971320561375
92,15.539935384213173,21.238990903895473,39.863053922468225
93,9.94268699692529,7.094073268734035,40.74913702068853
94,15.727989111911114,6.6636567807260985,41.09394271907504
95,12.755655617898453,21.185574894674875,41.87683094908339
96,14.06017423982209,6.678623744291492,42.542376037830245
97,7.409026210925536,7.05985256549117,43.756620201793964
98,14.460340474841427,21.650325250379737,47.067135961756364
99,14.935240676929865,6.141117337301154,49.82679602913864
100,8.211122217698538,21.470169188967798,50.59230549410528
101,19.368067059708604,22.255442806898046,51.78426887825607
102,13.814115501708065,22.154355553727378,55.67939899489647
103,2.936456015888095,6.494348536712939,56.27125990423129
104,14.479872559244182,22.241372000143826,56.440339885510475
105,10.483566579795697,22.014531750750447,56.749152603991305
106,18.46813668733863,5.4307534884526145,57.9638490883284
107,11.081319253984876,22.275835020442365,60.4081260315954
108,7.804192520007057,22.16315864979719,61.832966621751616
109,8.879859177022654,22.287493990342206,62.802697462935534
110,16.302511410060145,22.76602783279049,63.54073255519735
111,6.533158403878144,5.499496222542474,68.72540606669152
112,12.242445978809219,5.159634170102681,68.9096220276069
113,11.398527921743893,5.201062776381178,69.022768343441
114,13.78823608800122,4.886564836310029,72.26646439477962
115,14.70760740004085,4.81758436020413,72.60914958192694
116,12.322269386428333,4.687887857851978,77.3931631615123
117,7.200340170452543,4.908280640123971,78.45902074829203
118,17.07179452448146,4.291892732964115,80.1755521837935
119,19.489030933442834,4.166073823853747,80.21707310445163
120,0.28935050398364837,23.18323657958244,81.62118458056464
121,11.788909515972232,4.479553450034427,81.84999299477916
122,13.209751959400183,4.391901198932345,82.10581061167753
123,17.89194740052909,4.120191254208709,82.71867345288499
124,15.658913745365691,4.223251742776801,82.92589273975116
125,13.927342807879814,23.78100674902425,84.74075021657812
126,1.2714145060000925,23.30264520686316,84.81062235077425
127,7.9354412430896,23.57035306695244,86.65621658303634
128,9.630866154413912,23.72393030446244,87.92395441162907
129,17.054503510851276,24.198691053457342,89.95879569301954
130,16.90027333729739,3.781018463399432,90.52731030808592
131,16.924687297302032,24.45099490516961,95.29860721057906
132,17.808723868936237,24.498686665455306,95.4136978304728
133,9.492714753834257,24.325480801674317,100.12283903191064
134,12.363521764588546,24.53256843007061,101.57147596953156
135,13.696806519481694,3.2229604902462423,105.4477740753118
136,7.9941619063370855,24.862778855752147,113.00580256263883
137,13.090865994052056,25.12036100197301,113.57156282015006
138,13.57822951853666,25.333867272423454,117.8783178303748
139,9.898427420335441,25.17289086291514,117.93506281427716
140,14.413159153912622,2.4071944640378753,122.97998104072146
141,13.10580088443953,25.55024703092812,123.3024055910243
142,17.108641781700005,2.1453471849491343,126.42415158369343
143,14.438089814248443,2.2458949959390715,126.72089463224172
144,18.086811598295874,26.079666434047077,130.83152955954776
145,2.8098976956727926,2.533197617431611,131.29745457654886
146,16.7639919813479,1.851382786178558,133.82490822661077
147,7.7800251731876555,2.1283410334582094,136.15626144468442
148,15.131201908220778,26.194827949117037,136.58262680034522
149,16.295270810964556,1.708072830333995,137.79620273340876
150,14.721375378306677,26.254716376870697,138.45669809923618
151,12.963352905268914,1.8017919128521953,138.8329276320892
152,2.1887260057558238,25.912389856512114,141.09375809928855
153,9.98902601713332,26.217489780267883,142.27803051381684
154,13.447851402564696,1.5782378639695405,143.85232316155532
155,10.746351127612048,1.631610662228482,145.23070368308808
156,19.40677264009296,1.095056567685969,150.1307923511321
157,11.380498427209183,1.4068137316613587,150.20784196186375
158,18.995444127015674,26.93871510887744,151.41490454167763
159,7.072272390314885,1.3313384055690185,156.42271420389562
160,13.580266042237705,0.898562326390234,161.0674030732436
161,11.923277963937716,27.204509970848726,165.4358056063057
162,13.028197910992121,27.406432651312706,169.70423852319132
163,7.471001562461071,27.246083665562146,170.98773091261126
164,1.9837858155462627,27.20800427966742,173.43516286725918
165,15.204401722233225,0.2681800512871444,176.35847738163508
166,14.238502062106772,0.29800506603769605,176.5061631082219
167,18.26560537410176,27.852483947183153,176.62570613286513
168,18.323205025766374,27.906213524774394,178.0595695708519
169,18.66072161690277,28.032277230406457,181.24408265408073
170,15.115303576851787,0.016892890194904808,183.41198086743003
171,4.040981900503916,0.37863596549811795,184.5005762599175
172,12.052513451191542,27.922899253783463,184.79461017981254
173,4.4058148775489965,0.17730694424816348,189.66102843598102
174,2.756470506912665,0.09590042042950131,193.08045562552516
175,15.619193592924022,-0.4427675666166716,195.97434139039044
176,11.14913016661771,-0.5425171693122692,203.3356754531244
177,10.149096605485173,28.525555359358194,203.8426618922944
178,10.28479071336399,28.597445827365448,205.8006339695049
179,18.327585432002422,28.887433582442423,206.308093239632
180,7.428207126083009,28.70402903710751,211.78026279801784
181,12.466932862438387,-0.9374291262334715,213.6598560388097
182,14.702240115243207,-1.0728145278807748,215.48749767665055
183,12.258216497277996,-1.1370143470992797,219.87098684701147
184,17.531476371405684,-1.348899946951807,221.0572532101315
185,19.208490758770914,-1.411740082529306,221.3132416126695
186,14.254217168777707,29.668720493203345,234.25458472535283
187,15.416952292473724,-1.7576300318411828,235.88595192790945
188,11.701911721155017,-1.69346045535225,237.58278934254986
189,16.710462683622215,-1.854961706046124,237.6693480165668
190,14.485507536993545,29.825555979797045,238.96271453269645
191,16.60637162476611,-1.951014204485821,240.82848252694237
192,12.896907046226117,29.904484046370975,243.05570573504272
193,8.454313024254116,29.924830837122123,248.14592416670158
194,17.72346564116243,30.24236889335048,249.09108162651688
195,12.932286592560287,30.126900896522102,250.14464593368515
196,16.879668197653505,30.468134193872995,257.31977562975544
197,13.915828191741149,30.572684342781805,263.7380381337441
198,13.350426514469676,-2.666029146697298,267.4061010040942
199,12.94546098765205,-2.7041724673280036,269.0839168305869
200,12.419891580678478,30.751296284029124,271.18603561464937
201,11.090677471098344,30.932199236748257,278.60869352184
202,14.025944711335693,31.074703728471036,280.519562703727
203,18.341990767674076,31.223271420804984,281.29908766704364
204,14.668589436820982,-3.147410704904754,282.3651044458612
205,19.99056753311787,31.39756525905889,285.68470941009497
206,18.131677374802905,31.75658143440717,300.1645068619305
207,1.0319359558715249,-3.439441203024062,302.1660454296048
208,3.9410655672540127,-3.4205017423209636,302.5328153869538
209,19.572801555519163,-3.8787839842340404,303.0781151993845
210,15.749685494436122,31.785828420580035,303.58600711187637
211,11.603599023520514,-3.9459847257004985,313.45476875155504
212,9.215900141697965,-4.167224363426737,323.83214092938806
213,10.166210139747824,-4.205330925125013,324.26786395356527
214,11.593986723937993,32.245742544442706,324.31313427414864
215,7.6895342614404445,-4.348751957845188,331.98716414908716
216,15.598142941127378,-4.567130996808654,332.14021051152537
217,16.594935108253058,32.697411176324124,335.9982495882772
218,8.748496675214998,32.70012873275948,343.94631794656163
219,12.071196832380725,32.847666329634336,346.1633292408511
220,15.9599146834579,-4.974429505408963,347.0690603722764
221,19.98941398422436,-5.232836438835713,352.91258349878234
222,19.959587845143552,33.251605015199345,353.66470781610496
223,19.435170558422264,33.455918979574484,362.09761278134437
224,16.060040458807393,-5.40581667392938,363.5256803233482
225,6.751333508580647,-5.3230304084030475,369.6281706554883
226,14.680137154310662,33.59261000381751,372.19022960737937
227,9.952644935923743,-5.530204960427016,374.47626086036416
228,9.969552638609866,33.5903639315036,376.8128063301474
229,17.36833915440436,33.92165785626127,382.50411258753195
230,15.80076527995945,-5.986689550082346,386.6669938914114
231,8.364761769356623,33.85419097938158,388.8241376764002
232,16.994334437384705,-6.092225174007341,389.70317800562964
233,17.382971045372045,34.39137018523007,401.42500698571786
234,8.914986161993117,-6.296206089437712,406.02099546293533
235,11.480303433684467,34.443351889590154,409.45033304792486
236,15.82494535954567,34.68349843847038,414.982162294661
237,17.056370049707002,-6.748968140274524,416.4633088364202
238,12.592874324385782,-6.7192095710155435,419.69277092327627
239,19.9146153734295,35.06472351718298,426.80796148193235
240,6.0994705716162585,-6.75684284261161,427.7470542212606
241,13.33137999968266,34.94495880581666,428.3599193776742
242,14.206561719365245,-7.01094040056906,430.2530547969
243,11.446628378322192,-7.4320004109689,450.88401323744887
244,3.9924183855533544,-7.394268057607159,456.72228733519677
245,9.525756285075886,35.591441586279416,459.6645934886402
246,8.06562109261177,35.5975510965179,461.38859227408966
247,10.816322230425397,-7.751729119226779,465.32139744579285
248,18.613438549484847,35.96866503824428,467.00880501309183
249,3.611268126124876,-7.647298801210823,467.9942772627786
250,17.467151967026737,36.08605318903954,473.3265935020569
251,8.915691599673512,35.90942693411743,474.1072969817566
252,11.954155688992161,-8.123225444149437,480.4829483636689
253,12.820434307646495,36.20192126010274,483.1048733321557
254,17.795323629603534,36.51928359396797,492.3228099559514
255,11.160412054045514,-8.507943880673556,498.4471256815048
256,12.610315558725812,36.54756365601153,498.7823112631664
257,17.49183986893534,36.94033689732183,511.7672170936898
258,19.82232581295375,-9.198406279722136,521.3437281060976
259,3.6138996066782747,36.92103604337916,524.7599936952083
260,13.887570833723519,-9.154141234436336,525.2266854705016
261,16.237765254094498,-9.33002656847642,531.0523744317212
262,5.81615809082283,-9.114876261039662,531.4813464723521
263,13.693995401091318,-9.344202944418127,534.2578157090886
264,14.51893828355079,37.47677510044512,539.640030833329
265,19.731563510183978,-9.971198201112248,557.8867796868232
266,14.771263885525812,-9.897320148890467,559.3106464130403
267,19.067746481387573,-10.02989716175056,561.3682111229201
268,15.387258436771157,-10.037478604738736,565.4131192365014
269,16.628638267081545,38.067962087533644,565.6381607798753
270,14.254665040756496,38.18788945835236,573.7993314087166
271,19.415887690906786,-10.351279495808027,576.5689253920538
272,12.019273569922044,38.29005052502907,580.9872809385431
273,9.505795569473634,38.435343644836266,590.5802234717663
274,6.051828068587685,38.48892881661268,596.6558065165351
275,11.527089782741609,-10.605373902168006,596.8973350827487
276,12.522481612754268,38.720152983630065,601.5634819213201
277,6.716091423910879,-10.616864705365833,602.2739364983753
278,1.9544752701257853,38.85661833847025,616.8059504945013
279,7.072400270534192,-10.920954654506017,616.981580621411
280,12.60232278970401,39.09803820603797,620.3091990020376
281,0.7740018417575523,-10.974026684194897,621.4760106646362
282,0.01209584377140338,39.22682493722547,633.4047922571922
283,17.703167758519925,39.56212937471144,638.7192904109655
284,8.552517931379706,39.54387501627221,646.9370329155557
285,12.866961174438714,-11.666347490020772,648.8944323040569
286,18.372355526121915,-12.067354438360734,664.1346118890029
287,7.462194497705248,39.86869438236325,664.7271545504067
288,12.67173237160753,-12.042951307974043,668.5635804578994
289,4.231724344584898,39.896211530393984,669.3820472823254
290,16.183131252060164,-12.455549705317926,686.7129789584873
291,13.880955942087725,40.4328510780886,687.8146601743221
292,11.166311857586066,-12.437081887216621,690.7529868538112
293,16.285246946481337,-12.783610600952322,704.0765498769642
294,1.2982297841924528,-12.579808957825094,704.7844740186715
295,10.953599904803234,40.772362100267,708.8057725230098
296,7.982873308219151,-12.735006905613488,709.7777209349817
297,18.000274897102983,41.04596540755317,716.4839699294597
298,1.9578638455149964,40.99256476687229,727.5564165393105
299,18.489550937173803,-13.29891367601154,729.7411369531561
300,18.69978251106779,-13.385161429355739,734.2472840008055
301,16.53185048816284,41.51526538579877,743.5579787627731
302,15.451985421788235,41.5316104434382,745.537588187447
303,19.761830119565076,41.68495233222338,749.6947555179158
304,1.4710948568866087,41.594943790923296,759.9520176811028
305,13.127157258825996,-13.753782354684468,760.145277732369
306,16.266533695506986,-13.844070452159677,762.0257256493246
307,12.970314426235404,41.93878261992802,770.6052598573566
308,14.322432434087002,-14.05552785976235,775.7902110558143
309,10.03040040916738,-14.19423786150381,787.8846481818875
310,14.142639511332517,42.74785513466487,815.2965353323448
311,18.096052995821996,-15.023934555643272,827.2927240944417
312,15.418008030172523,-15.147163093809052,837.1391083869321
313,15.152191212572088,43.16065265725799,838.1914721846755
314,12.377020412243391,-15.130546559667218,839.2117224526961
315,11.623547436984879,43.17371103002151,842.4818678262137
316,8.636550941400854,-15.245065874529264,849.6373270641553
317,19.853272324142814,43.471905622954715,851.7399487242069
318,1.7583424837870565,-15.284329067260842,856.3302714034053
319,18.77450836682435,43.60022075835195,860.3985605763455
320,6.045609631569631,-15.42894502861678,863.0171958657788
321,15.980479832655853,-15.60425678615088,863.4315400277046
322,9.184227896312592,-15.54370590090317,866.6463304627482
323,13.82055931038906,43.70764794577731,871.7237871598578
324,18.558317443174737,43.90977836923147,879.0365246533719
325,14.0866882048878,44.125390787802374,896.4524819129202
326,13.422649417170792,44.176988300703556,900.2279734836285
327,17.8579427748726,-16.31840614608063,904.347808463827
328,16.17617048547217,-16.3110023609229,905.5806936384014
329,2.6380448615649765,44.3346286210463,919.8277384383664
330,8.308213805641422,-16.532447183473703,926.9221172059697
331,12.884540532224221,44.67912063428472,931.3239023607704
332,15.055101411303045,44.77331979874738,934.9421100246743
333,9.54069961056993,-17.335707765918144,975.3858815804527
334,8.50369323863929,-17.408107287089344,980.9655101186756
335,13.685473940160772,45.5555959998907,985.0701649681572
336,14.221365327743069,-17.98947357247964,1012.10505411663
337,6.40446434077823,46.063115863303025,1024.6389345228158
338,9.338514607671778,46.12289019347426,1025.541559774333
339,15.43025643776955,46.26074806106064,1028.3256090214584
340,19.990512803014013,-18.459804476430268,1036.648393845068
341,8.679056118372165,46.3557893899375,1041.2180509276195
342,5.773725949119394,-18.327514036758934,1042.2944378477266
343,12.394768262191004,-18.452454131532484,1043.7670108970287
344,10.109570884884779,46.46432306188452,1046.8227009815223
345,15.82057722995603,-18.560907917562222,1047.3921471860099
346,6.941870539295876,46.51746872860011,1053.44390197619
347,17.229177207499696,47.10605428508736,1081.781653119651
348,5.602931863404692,-18.946160877881162,1082.8465847278226
349,1.1661086395297793,-19.257541017468256,1104.2301431681133
350,5.901925730493902,-19.37961612788575,1111.2968471145168
351,14.316976586094395,47.512464717994405,1111.7683148887254
352,10.76132521588346,-19.493798938745066,1114.0732421331966
353,5.204896567990302,47.46949012383773,1118.001872581681
354,9.015980303279836,-19.868880388904707,1141.085078494654
355,17.42620626742346,48.00760531113106,1142.091012730246
356,9.741837500120907,47.900507278247986,1142.5025562224237
357,18.841767902581836,-20.0357703363991,1142.591894489523
358,18.399827974014784,-20.070398013408123,1145.3921928180291
359,10.93453725312069,-20.057666769495356,1151.9901285288674
360,8.248593763372092,48.35326164392708,1174.897991812739
361,19.16689711001318,48.69851006684125,1187.8197037486705
362,16.583377995016935,-20.81066807301648,1198.1992336947121
363,5.697487563449384,-20.90128073166342,1215.4019091469306
364,6.700407304630888,48.943037095738376,1217.3154341695172
365,16.16696105775739,-21.079054835389385,1217.373127086498
366,14.714859262082019,49.33998534197192,1237.199704708708
367,11.396344104027914,-21.57903527814537,1257.4714072194847
368,16.813386600369647,49.86468560543002,1272.4622869759696
369,12.267815294741382,49.858465084419436,1276.5617029157863
370,14.63789523363992,-21.927613902923426,1279.1555455238968
371,12.697842782049474,49.9646883009004,1283.7609617988726
372,13.170675562200602,-22.306990064231314,1308.0268519619908
373,19.950227137398887,50.57064410238397,1320.4617829258327
374,13.840011390214105,-22.635867690640907,1331.3467900559324
375,17.44463720785218,50.945100823350884,1350.4958376397099
376,16.336063190642548,-22.980640000234615,1354.2316716363098
377,10.913656194308997,-22.92348532826055,1355.4301125919635
378,19.819689333567123,51.25111540331805,1370.8259094577525
379,17.085675519566095,-23.458819431366276,1389.0774776721378
380,18.680966972990884,51.5614777476075,1395.1836436110227
381,9.701120470104879,51.5208931637943,1401.1163033387606
382,19.707013139340617,-24.067367664221976,1432.4174677437122
383,6.375369680401602,52.02314452582347,1442.3841499512575
384,17.215927943534368,-24.260352926184265,1449.6386780926427
385,18.39526326650373,-24.279838350845225,1449.9507609003372
386,11.694106728648098,52.21877679342231,1451.980792856787
387,19.95147395103053,-24.66563213735716,1478.0796346303964
388,16.349115158997755,-24.757417009022266,1488.7882580522503
389,10.740816371499497,-24.703894902703656,1490.2506642680305
390,9.84980891305609,52.7418710250096,1494.0827616054223
391,11.996936021135982,52.77059838818377,1494.162363356702
392,9.86565733052129,-24.943050321612525,1509.695511021124
393,8.992260783971862,-24.946058574871742,1510.8032177333691
394,3.2341715721383824,-25.060797041027413,1525.5116939081977
395,10.453387666762552,53.36026892281626,1541.777382009653
396,14.286521915072482,-25.45311408781364,1545.2616893109664
397,17.67623311362653,53.6673184235821,1558.8199178042294
398,11.275109302784234,53.7046651401249,1568.1853245866657
399,11.642815444861926,54.02395081643708,1593.2738235117126
400,15.910730810759148,-26.19828075105798,1602.9910445301193
401,18.461467323204165,-26.381177927295706,1615.17806347271
402,11.01766361973015,54.38726076949961,1623.1131688438325
403,19.10504193005454,54.550980551827166,1628.2769817846106
404,10.831051415911334,54.981422008856065,1671.645898452041
405,12.757124465152632,-27.036414155666556,1674.2301622902378
406,16.12760707555182,-27.31875603762182,1694.111993420958
407,5.2396603049535555,-27.421357152619258,1713.4891680598892
408,11.833508614729478,-27.58732104428185,1720.6717630254386
409,14.011945345451986,-28.033875873987057,1755.8347756442993
410,16.661485585290844,56.10896330205905,1759.503304788865
411,14.273621931608586,56.42739559029434,1788.810274643719
412,13.221960638726486,-28.649080349614472,1808.722094029145
413,12.573705324816547,-28.70042039126573,1813.7521962660055
414,16.820572492942176,56.82062993577192,1819.785775603384
415,12.334022426278969,56.912085234932846,1832.1130367838625
416,16.963544748059846,-29.007767105804653,1835.704486679073
417,13.560882431650304,56.96917665200142,1835.7892597192542
418,17.676436686402,-29.092933948911263,1842.3245196388275
419,15.529142425374516,57.16372558399183,1850.578063864776
420,11.24606861203667,57.121327861921934,1851.202847963328
421,16.569558717546155,57.299640599056545,1861.28931728992
422,17.22964929281773,57.31533084428857,1861.9882368573587
423,15.667591932777572,-29.36788871598339,1868.1061797491416
424,11.901700667982043,57.440847853075006,1878.2055615260288
425,14.784229781087202,57.82271670975496,1908.6462700423485
426,13.970673987435898,-30.439045600869502,1963.8580999287235
427,8.645179821890876,-30.42951321951309,1968.3364651009977
428,14.60600943223922,-30.64479115310406,1981.5513676720389
429,18.77138354441667,58.7831985199493,1989.7634861327729
430,5.622268465175385,-30.715405376176278,1996.845209490599
431,11.188162888232622,59.46556578692049,2058.929509436563
432,15.506604189852514,60.366590155257256,2137.3540784357465
433,3.3366141198980905,60.29655859080886,2143.0347232322997
434,13.32855796538603,-32.406175441287765,2143.2045611221934
435,11.963447868808347,60.50394165710526,2153.6531417786414
436,9.230522058775197,-32.73094349434732,2177.5505578131074
437,4.624649665970373,-32.780417820638526,2186.7828418075437
438,19.55134581278731,60.95472061040717,2188.1944417886084
439,15.361983766590315,-32.95506225345797,2192.415887459523
440,10.656788602379736,-33.19118040826553,2219.3507197230847
441,15.261355002280771,-33.3460873474946,2229.3906321143077
442,13.68306230759157,61.43190650683671,2239.102692565707
443,18.166716311817673,61.54445151159845,2245.308153226919
444,17.257161291989668,61.55125003333558,2246.8642184408072
445,13.390337351707666,61.5751463131694,2253.004209367768
446,13.345030026825139,61.587802763502765,2254.2539418312163
447,18.74822881248077,-33.6992306160511,2259.4683725507457
448,19.455286752864026,-33.80627247884597,2268.984401568801
449,8.665081238178974,-33.99643283308086,2297.9924834622634
450,1.974427051888079,-34.23355267321817,2325.4500305320003
451,19.780392118449356,-34.67644635572205,2352.616037703037
452,14.424607015229483,62.99790448086765,2389.370036501001
453,14.882568534815881,-35.21366342775486,2410.1020994455207
454,16.04228787707275,63.26257626484122,2413.759132372225
455,6.127082942915614,-35.444268312774625,2441.608586042733
456,18.046150565715035,63.62038922735951,2447.136876508941
457,16.07870263053073,63.706254479317494,2457.63303173214
458,3.6112011963349167,63.786074626168556,2478.0420254860896
459,5.276481635948251,64.273819244471,2525.1804197897945
460,7.649677945424574,-36.90718504710392,2586.891811474657
461,15.91076882804942,65.1129066977235,2599.6184622621386
462,14.792846568641458,-37.459262718547926,2636.262872967895
463,18.0834552550365,65.57046491132797,2644.4293959154734
464,7.744107299936646,-37.64963360986592,2662.9405447334548
465,17.77878817222083,-37.79807634071015,2668.2619244258162
466,8.278671592944667,-37.86007815978892,2684.189035146471
467,13.980634516062885,66.035004139123,2696.661021242485
468,11.951147256973314,66.04518867386223,2699.750516840944
469,18.109286866368368,-38.171822998356674,2706.7898281054904
470,9.631396932197784,66.1068661057432,2708.4940984296513
471,12.22179144395681,-38.15071962491203,2710.475765952228
472,12.108860697146829,-38.157283064081014,2711.2733159295253
473,12.076341843132537,-38.71758458830671,2770.0673829821403
474,16.603967788681892,66.97997844981036,2793.2741487536878
475,17.675122919873985,-39.013689478536676,2795.7761492068357
476,18.11868459541658,67.50808980646408,2847.996990141209
477,19.180070800265266,68.02064972901533,2902.050526344699
478,10.401021772217552,68.25855718637888,2936.5900061753296
479,17.68010084088076,68.4461211139094,2949.7000035096107
480,9.34168071983651,68.67080894221687,2982.5556696765434
481,15.571254033227387,68.77396976461141,2987.6165097413373
482,12.448373606974771,-40.98585449772454,3013.9958212379597
